university_code,university_name,major_code,major_name,subject_group,point,note,year
AJC,Học Viện Báo Chí – Tuyên Truyền,527,Kinh tế,A16,22.8,Chuyên ngành Quản lý kinh tế,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7310301,Xã hội học,A16,22.85,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,528,Kinh tế,"D01, R22",22.95,Chuyên ngành Kinh tế và Quản lý CLC,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7760101,Công tác xã hội,"D01, R22",23.06,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,528,Kinh tế,C15,23.2,Chuyên ngành Kinh tế và Quản lý CLC,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7310102,Kinh tế,"D01, R22",23.2,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7310301,Xã hội học,"D01, R22",23.35,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7760101,Công tác xã hội,C15,23.56,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,802,Xuất bản,A16,23.7,Xuất bản điện tử,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7310301,Xã hội học,C15,23.85,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,529,Kinh tế,"D01, R22",23.9,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7310102,Kinh tế,C15,23.95,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,801,Xuất bản,A16,24,Biên tập xuất bản,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,532,Quản lý nhà nước,"D01, C15, A16, R22",24,Điểm thi TN THPTQuản lý xã hội,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,527,Kinh tế,"D01, R22",24.05,Chuyên ngành Quản lý kinh tế,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,802,Xuất bản,"D01, R22",24.2,Xuất bản điện tử,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,527,Kinh tế,C15,24.3,Chuyên ngành Quản lý kinh tế,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,801,Xuất bản,"D01, R22",24.5,Biên tập xuất bản,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,529,Kinh tế,C15,24.65,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,802,Xuất bản,C15,24.7,Xuất bản điện tử,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,801,Xuất bản,C15,25,Biên tập xuất bản,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7320105,Truyền thông đại chúng,A16,25.03,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,603,Báo chí,R09,25.5,Ảnh báo chí,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7320105,Truyền thông đại chúng,"D01, R22",25.53,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,603,Báo chí,R07,26,Ảnh báo chí,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7320104,Truyền thông đa phương tiện,A16,26.07,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,603,Báo chí,"R20, R08",26.5,Ảnh báo chí,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7320105,Truyền thông đại chúng,C15,26.53,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7320104,Truyền thông đa phương tiện,"D01, R22",26.57,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,609,Báo chí,R06,27,Báo mạng điện tử CLC,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,603,Báo chí,R17,27.25,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7320104,Truyền thông đa phương tiện,C15,27.57,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,608,Báo chí,R06,27.9,Báo truyền hình CLC,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,609,Báo chí,"R19, R05",28,Báo mạng điện tử CLC,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,608,Báo chí,R15,28.4,Báo truyền hình CLC,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,609,Báo chí,R16,28.5,Báo mạng điện tử CLC,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,608,Báo chí,"R19, R05",28.9,Báo truyền hình CLC,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,602,Báo chí,R06,29,Báo in,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,608,Báo chí,R16,29.4,Báo truyền hình CLC,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7229010,Lịch sử,"D14, C03, R23",29.5,Lịch sử Đảng Cộng sản Việt Nam,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,602,Báo chí,R15,29.5,Báo in,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,604,Báo chí,R06,29.8,Báo phát thanh,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,602,Báo chí,"R19, R05",30,Báo in,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,604,Báo chí,R15,30.3,Báo phát thanh,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,607,Báo chí,R06,30.6,Báo mạng điện tử,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,604,Báo chí,"R19, R05",30.8,Báo phát thanh,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,602,Báo chí,R16,31,Báo in,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7229010,Lịch sử,C19,31,Lịch sử Đảng Cộng sản Việt Nam,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,607,Báo chí,R15,31.1,Báo mạng điện tử,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7229010,Lịch sử,C00,31.5,Lịch sử Đảng Cộng sản Việt Nam,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,607,Báo chí,"R19, R05",31.6,Báo mạng điện tử,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,605,Báo chí,R06,31.75,Báo truyền hình,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,604,Báo chí,R16,31.8,Báo phát thanh,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,611,Quan hệ quốc tế,D72,32.05,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,611,Quan hệ quốc tế,R25,32.05,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,610,Quan hệ quốc tế,D72,32.2,Thông tin đối ngoại,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,610,Quan hệ quốc tế,R25,32.2,Thông tin đối ngoại,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,605,Báo chí,R15,32.25,Báo truyền hình,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7320110,Quảng cáo,D72,32.3,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,614,Quan hệ quốc tế,D72,32.4,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,616,Quan hệ công chúng,R24,32.5,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,611,Quan hệ quốc tế,D01,32.55,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,611,Quan hệ quốc tế,R24,32.55,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,607,Báo chí,R16,32.6,Báo mạng điện tử,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,616,Quan hệ công chúng,D72,32.7,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,610,Quan hệ quốc tế,D01,32.7,Thông tin đối ngoại,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,610,Quan hệ quốc tế,R24,32.7,Thông tin đối ngoại,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7220201,Ngôn ngữ Anh,D72,32.7,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7220201,Ngôn ngữ Anh,R25,32.7,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7320110,Quảng cáo,D01,32.8,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,614,Quan hệ quốc tế,D01,32.9,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,605,Báo chí,"R19, R05",33,Báo truyền hình,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,616,Quan hệ công chúng,D01,33.2,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7220201,Ngôn ngữ Anh,D01,33.2,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7220201,Ngôn ngữ Anh,R24,33.2,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,614,Quan hệ quốc tế,R25,33.5,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,611,Quan hệ quốc tế,D78,33.55,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,611,Quan hệ quốc tế,R26,33.55,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7320110,Quảng cáo,D78,33.55,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,610,Quan hệ quốc tế,D78,33.7,Thông tin đối ngoại,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7220201,Ngôn ngữ Anh,D78,33.7,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,610,Quan hệ quốc tế,R26,33.7,Thông tin đối ngoại,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7220201,Ngôn ngữ Anh,R26,33.7,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7320107,Truyền thông quốc tế,D72,33.75,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,614,Quan hệ quốc tế,D78,33.9,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,614,Quan hệ quốc tế,R24,34,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,605,Báo chí,R16,34.25,Báo truyền hình,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7320107,Truyền thông quốc tế,D01,34.25,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,615,Quan hệ công chúng,D72,34.34,Quan hệ công chúng chuyên nghiệp,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,616,Quan hệ công chúng,D78,34.45,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,615,Quan hệ công chúng,R25,34.45,Quan hệ công chúng chuyên nghiệp,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7320107,Truyền thông quốc tế,R25,34.75,Thang 40. ,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,615,Quan hệ công chúng,D01,34.95,Thang 40. Quan hệ công chúng chuyên nghiệp,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,615,Quan hệ công chúng,R24,34.95,Thang 40. Quan hệ công chúng chuyên nghiệp,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,614,Quan hệ quốc tế,R26,35,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,616,Quan hệ công chúng,R25,35,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7320107,Truyền thông quốc tế,R24,35.25,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7320107,Truyền thông quốc tế,D78,35.25,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,615,Quan hệ công chúng,D78,36.2,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,615,Quan hệ công chúng,R26,36.2,Quan hệ công chúng chuyên nghiệp,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,7320107,Truyền thông quốc tế,R26,36.25,,2020
AJC,Học Viện Báo Chí – Tuyên Truyền,616,Quan hệ công chúng,R26,36.75,,2020
AOF,Học Viện Tài Chính,7340405,Hệ thống thông tin quản lý,"A00, A01, D01, D07",24.85,"Điểm môn Toán≥ 8,60Thứ tự nguyện vọngNV1-4",2020
AOF,Học Viện Tài Chính,7340201,Tài chính - Ngân hàng,D01,25,,2020
AOF,Học Viện Tài Chính,7340201D,Tài chính - Ngân hàng,"A00, A01, D07",25.5,,2020
AOF,Học Viện Tài Chính,7340301D,Kế toán,D01,26.2,,2020
AOF,Học Viện Tài Chính,7340301,Kế toán,"A00, A01, D07",26.2,,2020
AOF,Học Viện Tài Chính,7340201C11,Tài chính doanh nghiệp,"A01, D01, D07, D07",30.17,"Điểm môn Toán ≥ 9,4Thứ tự nguyện vọng: NV1-4",2020
AOF,Học Viện Tài Chính,7340301C21,Kế toán doanh nghiệp,"A01, D01, D07, D07",30.57,"Điểm môn Toán≥ 9,00Thứ tự nguyện vọngNV1-2",2020
AOF,Học Viện Tài Chính,7340301C22,Kiểm toán,"A01, D01, D07, D07",31,"Điểm môn Toán≥ 9,00Thứ tự nguyện vọngNV1-8",2020
AOF,Học Viện Tài Chính,7340201C06,Hải quan & Logistics,"A01, D01, D07, D07",31.17,Điểm môn Toán không nhỏ hơn 8.8;Thứ tự nguyện vọng1-5,2020
AOF,Học Viện Tài Chính,7340201C09,Phân tích tài chính,"A01, D01, D07",31.8,Điểm môn Toán không nhỏ hơn 8.2Thứ tự nguyện vọng 1-3,2020
AOF,Học Viện Tài Chính,7220201,Ngôn ngữ Anh,D01,32.7,"Điểm môn Toán≥ 8,80Thứ tự nguyện vọngNV1-8",2020
APD,Học Viện Chính Sách và Phát Triển,7310205,Quản lý nhà nước,"A00, A01, D01, C02",20.85,Xét học bạ,2020
APD,Học Viện Chính Sách và Phát Triển,7380107,Luật,"A00, A01, D01, D09",21.25,Xét học bạ,2020
APD,Học Viện Chính Sách và Phát Triển,7310105,Kinh tế phát triển,"D01, D96, D90, A16",21.65,Xét học bạ,2020
APD,Học Viện Chính Sách và Phát Triển,7310101,Kinh tế,"A00, A01, D01, C01",22.5,Xét học bạ,2020
APD,Học Viện Chính Sách và Phát Triển,7340201,Tài chính - Ngân hàng,"A00, A01, D01, D07",23.5,Xét học bạ,2020
APD,Học Viện Chính Sách và Phát Triển,7340101,Quản trị kinh doanh,"A00, A01, D01, C01",25.5,Xét học bạ,2020
APD,Học Viện Chính Sách và Phát Triển,7310106,Kinh tế,"A00, A01, D01, D07",25.5,Kinh tế quốc tếXét học bạ,2020
BA,Học Viện Ngân Hàng,7340301_I,Quản lý Tài chính- Kế toán,"A00, A01, D01, D07",21.5,,2020
BA,Học Viện Ngân Hàng,7340201_I,Tài chính - Ngân hàng,"A00, A01, D01, D07",22.2,,2020
BA,Học Viện Ngân Hàng,7340101_IU,Quản trị kinh doanh,"A00, A01, D01, D07",23.5,,2020
BA,Học Viện Ngân Hàng,7340101_IV,Quản trị kinh doanh,"A00, A01, D01, D07",23.5,,2020
BA,Học Viện Ngân Hàng,7340405,Hệ thống thông tin quản lý,"A00, A01, D01, D07",25,,2020
BA,Học Viện Ngân Hàng,7380107_A,Luật,"A00, A01, D01, D08",25,,2020
BA,Học Viện Ngân Hàng,7220201,Ngôn ngữ Anh,"A01, D01, D07, D09",25,,2020
BA,Học Viện Ngân Hàng,7310101,Kinh tế,"A00, A01, D01, D07",25,,2020
BA,Học Viện Ngân Hàng,7340101,Quản trị kinh doanh,"A00, A01, D01, D07",25.3,,2020
BA,Học Viện Ngân Hàng,7340120,Kinh doanh quốc tế,"A01, D01, D07, D09",25.3,,2020
BA,Học Viện Ngân Hàng,7340201,Tài chính - Ngân hàng,"A00, A01, D01, D07",25.5,,2020
BA,Học Viện Ngân Hàng,7340301,Kế toán,"A00, A01, D01, D07",25.6,,2020
BA,Học Viện Ngân Hàng,7340301_J,Kế toán,"A00, A01, D01, D07",25.6,,2020
BA,Học Viện Ngân Hàng,7380107_C,Luật,"D01, C00, D14, D15",27,,2020
BAFU,Đại học Nông Lâm Bắc Giang,7540106,Đảm bảo chất lượng và an toàn thực phẩm,"A00, B00, A01, D01",15,,2020
BAFU,Đại học Nông Lâm Bắc Giang,7810103,Quản trị dịch vụ du lịch và lữ hành,"A00, B00, A01, D01",15,,2020
BAFU,Đại học Nông Lâm Bắc Giang,7850101,Quản lý tài nguyên và môi trường,"A00, B00, A01, D01",15,,2020
BAFU,Đại học Nông Lâm Bắc Giang,7620211,Quản lý tài nguyên rừng,"A00, B00, A01, D01",15,,2020
BAFU,Đại học Nông Lâm Bắc Giang,7540101,Công nghệ thực phẩm,"A00, B00, A01, D01",15,,2020
BAFU,Đại học Nông Lâm Bắc Giang,7620112,Bảo vệ thực vật,"A00, B00, A01, D01",15,,2020
BAFU,Đại học Nông Lâm Bắc Giang,7620110,Khoa học cây trồng,"A00, B00, A01, D01",15,,2020
BAFU,Đại học Nông Lâm Bắc Giang,7850103,Quản lý đất đai,"A00, B00, A01, D01",15,,2020
BAFU,Đại học Nông Lâm Bắc Giang,7620105,Chăn nuôi,"A00, B00, A01, D01",15,,2020
BAFU,Đại học Nông Lâm Bắc Giang,7340301,Kế toán,"A00, A01, D01",15,,2020
BAFU,Đại học Nông Lâm Bắc Giang,7310101,Kinh tế,"A00, A01, D01",15,,2020
BAFU,Đại học Nông Lâm Bắc Giang,7640101,Thú y,"A00, B00, A01, D01",15,,2020
BAFU,Đại học Nông Lâm Bắc Giang,7720204,Ngôn ngữ Trung Quốc,"A00, B00, A01, D01",15,,2020
BDU,Đại Học Bình Dương,7510102,Công nghệ kỹ thuật công trình xây dựng,"A00, A01, V00, V01",0,,2020
BDU,Đại Học Bình Dương,7510301,"Công nghệ kỹ thuật điện, điện tử","A00, A01, A02, D01",0,,2020
BDU,Đại Học Bình Dương,7310630,Việt Nam học,"A01, D01, C00, A09",0,,2020
BDU,Đại Học Bình Dương,7340201,Tài chính - Ngân hàng,"A01, A09, C00, D01",0,,2020
BDU,Đại Học Bình Dương,7140206,Giáo dục Thể chất,"B00, T00",0,,2020
BDU,Đại Học Bình Dương,7420201,Công nghệ sinh học,"A00, A01, B00, D01",0,,2020
BDU,Đại Học Bình Dương,7340101,Quản trị kinh doanh,"A00, A01, C00, D01",0,,2020
BDU,Đại Học Bình Dương,7480201,Công nghệ thông tin,"A00, A01, A02, D01",0,,2020
BDU,Đại Học Bình Dương,7380107,Luật,"A00, A01, D01, C00",0,,2020
BDU,Đại Học Bình Dương,7220201,Ngôn ngữ Anh,"A01, D01, A10, D66",0,,2020
BDU,Đại Học Bình Dương,7310301,Xã hội học,"A01, A09, C00, D01",0,,2020
BDU,Đại Học Bình Dương,7720201,Dược học,"A00, B00, C08, D07",0,,2020
BDU,Đại Học Bình Dương,7580101,Kiến trúc,"A00, A09, V00, V01",0,,2020
BDU,Đại Học Bình Dương,7229030,Văn học,"A01, A09, C00, D01",0,,2020
BDU,Đại Học Bình Dương,7340301,Kế toán,"A00, A01, C00, D01",0,,2020
BETU,Đại Học Kinh Tế Kỹ Thuật Bình Dương,7580205,Kỹ thuật xây dựng,"A00, A01, C01",15,Thí sinh KV3,2020
BETU,Đại Học Kinh Tế Kỹ Thuật Bình Dương,7510301,"Công nghệ kỹ thuật điện, điện tử","A00, A01, C01",15,Thí sinh KV3,2020
BETU,Đại Học Kinh Tế Kỹ Thuật Bình Dương,7340406,Quản trị văn phòng,"A00, A01, D01, C03",15,Thí sinh KV3,2020
BETU,Đại Học Kinh Tế Kỹ Thuật Bình Dương,7340201,Tài chính - Ngân hàng,"A00, A01, D01, C03",15,Thí sinh KV3,2020
BETU,Đại Học Kinh Tế Kỹ Thuật Bình Dương,7480201,Công nghệ thông tin,"A00, A01, C01",15,Thí sinh KV3,2020
BETU,Đại Học Kinh Tế Kỹ Thuật Bình Dương,7340101,Quản trị kinh doanh,"A00, A01, D01, C03",15,Thí sinh kv3,2020
BETU,Đại Học Kinh Tế Kỹ Thuật Bình Dương,7340301,Kế toán,"A00, A01, D01, C03",15,Thí sinh KV3,2020
BETU,Đại Học Kinh Tế Kỹ Thuật Bình Dương,7340115,Marketing,"A00, A01, D01, C03, D09",15,Thí sinh KV3,2020
BHIU,Đại Học Quốc Tế Bắc Hà,7580205,Kỹ thuật xây dựng,"A00, A01, A02, A10",0,,2020
BHIU,Đại Học Quốc Tế Bắc Hà,7520207,Kỹ thuật điện tử - viễn thông,"A00, A01, A02, A10",0,,2020
