university_code,university_name,major_code,major_name,subject_group,point,note,year
VTTU,Đại Học Võ Trường Toản,7340201LT,Tài chính - Ngân hàng,"A00, A01, D01, D07",14,Liên thông,2019
VTTU,Đại Học Võ Trường Toản,7340301LT,Kế toán,"A00, A01, D01, D07",14,Liên thông,2019
VTTU,Đại Học Võ Trường Toản,7720101LT,Y khoa,"B00, B03, D08, A02",14,Liên thông,2019
VTTU,Đại Học Võ Trường Toản,7720201,Dược học,"A00, B00, C02, D07",20,,2019
VTTU,Đại Học Võ Trường Toản,7720101,Y khoa,"A02, B00, B03, D08",21,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX41,Khoa học quản lý,D01,16,Chương trình đào chất lượng cao theo thông tư 23,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX21,Tôn giáo học,A00,17,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX09,Lưu trữ học,A00,17,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX11,Nhân học,A00,17,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX20,Thông tin - thư viện,D78,17.5,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX02,Chính trị học,D04,17.5,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX22,Triết học,D01,17.5,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX20,Thông tin - thư viện,D01,17.75,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX22,Triết học,A00,17.75,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX40,Báo chí,A00,18,chương trình đào tạo chất lượng cao thông tư 23NN>=4,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX20,Thông tin - thư viện,D03,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX17,Quản trị văn phòng,D82,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX07,Khoa học quản lý,D82,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX14,Quản lý thông tin,D82,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX03,Công tác xã hội,A00,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX04,Đông Nam Á học,D82,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX02,Chính trị học,D82,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX10,Ngôn ngữ học,D82,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX18,Quốc tế học,D82,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX24,Việt Nam học,D03,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX09,Lưu trữ học,D03,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX25,Xã hội học,A00,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX19,Tâm lý học,D83,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX22,Triết học,D03,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX11,Nhân học,D01,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX08,Lịch sử,D03,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX23,Văn học,D03,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX06,Hán Nôm,D03,18,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX11,Nhân học,D83,18.25,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX14,Quản lý thông tin,D03,18.5,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX07,Khoa học quản lý,D03,18.5,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX06,Hán Nôm,D83,18.5,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX10,Ngôn ngữ học,D83,18.75,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX18,Quốc tế học,D03,18.75,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX21,Tôn giáo học,C00,18.75,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX41,Khoa học quản lý,A00,19,Chương trình đào chất lượng cao theo thông tư 23NN>=4,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX40,Báo chí,D04,19,chương trình đào tạo chất lượng cao thông tư 23,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX02,Chính trị học,A00,19,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX12,Nhật Bản học,D83,19,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX10,Ngôn ngữ học,D04,19,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX18,Quốc tế học,D04,19,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX11,Nhân học,D78,19,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX08,Lịch sử,D01,19,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX05,Đông phương học,D83,19.25,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX16,Quản trị khách sạn,D82,19.5,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX02,Chính trị học,D01,19.5,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX09,Lưu trữ học,D01,19.5,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX19,Tâm lý học,D04,19.5,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX22,Triết học,C00,19.5,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX04,Báo chí,D03,19.5,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX40,Báo chí,D01,19.75,chương trình đào tạo chất lượng cao thông tư 23,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX13,Quan hệ công chúng,D83,19.75,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX25,Xã hội học,D78,19.75,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX16,Quản trị khách sạn,D83,20,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX17,Quản trị văn phòng,D04,20,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX13,Quan hệ công chúng,D82,20,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX05,Đông phương học,D82,20,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX07,Khoa học quản lý,D04,20,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX04,Đông Nam Á học,D03,20,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX12,Nhật Bản học,D04,20,,2019
VNU-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,QHX25,Xã hội học,D03,20,,2019
