university_code,university_name,major_code,major_name,subject_group,point,note,year
APD,Học Viện Chính Sách và Phát Triển,7340201,Tài chính - Ngân hàng,DGNLQGHN,17.5,Đánh giá năng lực Đại học Quốc gia Hà Nội,2023
APD,Học Viện Chính Sách và Phát Triển,7340201_1,Tài chính - Ngân hàng,"A00, A01, D01, D07, XDHB",27,chất lượng cao giảng dạy bằng Tiếng Anh; học bạ,2023
APD,Học Viện Chính Sách và Phát Triển,7340201_1,Tài chính - Ngân hàng,DGNLQGHN,17.3,Đánh giá năng lực Đại học Quốc gia Hà Nội; chất lượng cao giảng dạy bằng Tiếng Anh,2023
APD,Học Viện Chính Sách và Phát Triển,7310205,Quản lý nhà nước,"A01, D01, C00, D09, XDHB",26.8,học bạ,2023
APD,Học Viện Chính Sách và Phát Triển,7310106,Kinh tế,"A00, A01, D01, D07, XDHB",28,Kinh tế quốc tế; Học bạ,2023
APD,Học Viện Chính Sách và Phát Triển,7310106,Kinh tế,DGNLQGHN,18.05,kinh tế quốc tế; Đánh giá năng lực Đại học Quốc gia Hà Nội,2023
APD,Học Viện Chính Sách và Phát Triển,7310106_1,Kinh tế,"A00, A01, D01, D07, XDHB",27,Kinh tế quốc tế chất lượng cao giảng dạy bằng tiếng Anh; học bạ,2023
APD,Học Viện Chính Sách và Phát Triển,7340301,Kế toán,"A00, A01, D01, C01",25.2,Tốt nghiệp THPT,2023
APD,Học Viện Chính Sách và Phát Triển,7310106_1,Kinh tế,DGNLQGHN,17.45,Kinh tế quốc tế chất lượng cao giảng dạy bằng tiếng Anh;Đánh giá năng lực Đại học Quốc gia Hà Nội,2023
APD,Học Viện Chính Sách và Phát Triển,7340101,Quản trị kinh doanh,"A00, A01, D01, C01, XDHB",27.3,học bạ,2023
APD,Học Viện Chính Sách và Phát Triển,7220201,Ngôn ngữ Anh,"A01, D01, D07, D10",32.3,Tốt nghiệp THPT; Thang điểm 40,2023
APD,Học Viện Chính Sách và Phát Triển,7340101,Quản trị kinh doanh,DGNLQGHN,18.5,Đánh giá năng lực Đại học Quốc gia Hà Nội,2023
APD,Học Viện Chính Sách và Phát Triển,7310105,Kinh tế phát triển,"A00, A01, D01, C02, XDHB",27.3,học bạ,2023
APD,Học Viện Chính Sách và Phát Triển,7310105,Kinh tế phát triển,DGNLQGHN,17.5,Đánh giá năng lực Đại học Quốc gia Hà Nội,2023
APD,Học Viện Chính Sách và Phát Triển,7380107,Luật,DGNLQGHN,18.05,Luật kinh tế; Đánh giá năng lực Đại học Quốc gia Hà Nội,2023
APD,Học Viện Chính Sách và Phát Triển,7340301,Kế toán,DGNLQGHN,18.1,Đánh giá năng lực Đại học Quốc gia Hà Nội,2023
APD,Học Viện Chính Sách và Phát Triển,7310109,Kinh tế số,DGNLQGHN,18.05,Đánh giá năng lực Đại học Quốc gia Hà Nội,2023
APD,Học Viện Chính Sách và Phát Triển,7220201,Ngôn ngữ Anh,DGNLQGHN,18.05,Đánh giá năng lực Đại học Quốc gia Hà Nội,2023
APD,Học Viện Chính Sách và Phát Triển,7310101,Kinh tế,"A00, A01, D01, C01, XDHB",27,học bạ,2023
APD,Học Viện Chính Sách và Phát Triển,7310101,Kinh tế,DGNLQGHN,17.5,Đánh giá năng lực Đại học Quốc gia Hà Nội,2023
APD,Học Viện Chính Sách và Phát Triển,7380107,Luật,"A00, D01, C00, D09",25.5,Tốt nghiệp THPT; Luật kinh tế,2023
APD,Học Viện Chính Sách và Phát Triển,7310106_CLC,Kinh tế,"A00, A01, D01, D07",23.5,Tốt nghiệp THPT; Chương trình kinh tế đối ngoại,2023
APD,Học Viện Chính Sách và Phát Triển,7310109,Kinh tế số,"A00, A01, D01, C01",24.9,Tốt nghiệp THPT,2023
SMP,Khoa Y Dược – Đại Học Đà Nẵng,7720501,Răng - Hàm - Mặt,"B00, B08",25.52,TO>=8.2; SI>=8.25; TTNV<=1; Tốt nghiệp THPT,2023
SMP,Khoa Y Dược – Đại Học Đà Nẵng,7720301,Điều dưỡng,"B00, B08",20.95,TO>=7.2; SI>=6.5; TTNV<=4; Tốt nghiệp THPT,2023
SMP,Khoa Y Dược – Đại Học Đà Nẵng,7720201,Dược học,"A00, B00, D07",24.56,TO>=8.2; HO>=7.5; TTNV<=2; Tốt nghiệp THPT,2023
SMP,Khoa Y Dược – Đại Học Đà Nẵng,7720101,Y khoa,"B00, B08",25.05,TO>=8.2; SI>=8; TTNV<=6; Tốt nghiệp THPT,2023
SMP,Khoa Y Dược – Đại Học Đà Nẵng,7720301,Điều dưỡng,"B00, B08, XDHB",24.27,Học bạ; Toán >= 7.73; Sinh học >= 7.80; Điều kiện học lực lớp 12: Khá hoặc Giỏi,2023
SMP,Khoa Y Dược – Đại Học Đà Nẵng,7720601,Kỹ thuật xét nghiệm y học,"B00, B08",19.05,TO>=6.8; SI>=6; TTNV<=4;Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7810103,Quản trị dịch vụ du lịch và lữ hành,"A01, D01, D14, D15, XDHB",24.5,Xét học bạ,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7810201,Quản trị khách sạn,"A01, D01, D14, D15, XDHB",24.5,Xét học bạ,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7220204,Ngôn ngữ Trung Quốc,"A01, D01, D14, D04, XDHB",19.5,Xét học bạ,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7480201,Công nghệ thông tin,"A00, A01, D01, D07, XDHB",19,Xét học bạ,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340201,Tài chính - Ngân hàng,"A01, D01, D07, D11, XDHB",18,Xét học bạ,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340101,Quản trị kinh doanh,"A01, D01, D07, D11, XDHB",25,Xét học bạ,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340120,Kinh doanh quốc tế,"A01, D01, D07, D11, XDHB",25,Xét học bạ,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7310608,Đông phương học,"D01, D14, D15, D06, XDHB",18.5,Xét học bạ,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7310206,Quan hệ quốc tế,"A01, D01, D14, D15, XDHB",25,Xét học bạ,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7380107,Luật,"A01, D01, D15, D66, XDHB",18,Xét học bạ,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7220201,Ngôn ngữ Anh,"A01, D01, D14, D15, XDHB",25.25,Xét học bạ,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340301,Kế toán,"A01, D01, D07, D11, XDHB",18,Xét học bạ,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7380101,Luật,"D01, C00, D15, D66, XDHB",18,Xét học bạ,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7220201,Ngôn ngữ Anh,DGNLHCM,550,Đánh giá năng lực Đại học Quốc gia TPHCM,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7220204,Ngôn ngữ Trung Quốc,DGNLHCM,550,Đánh giá năng lực Đại học Quốc gia TPHCM,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7310608,Đông phương học,DGNLHCM,550,Đánh giá năng lực Đại học Quốc gia TPHCM,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7480201,Công nghệ thông tin,DGNLHCM,550,Đánh giá năng lực Đại học Quốc gia TPHCM,2023
