Mã Trường,Tên Trường,Mã Ngành,Tên Ngành,Điểm chuẩn,Ghi chú,Năm,subject_group
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510302N,Công nghệ kỹ thuật điện tử - viễn thông,21.5,Chât lượng cao Việt - Nhật; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510302N,Công nghệ kỹ thuật điện tử - viễn thông,21.5,Chât lượng cao Việt - Nhật; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510302N,Công nghệ kỹ thuật điện tử - viễn thông,21.5,Chât lượng cao Việt - Nhật; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510302N,Công nghệ kỹ thuật điện tử - viễn thông,21.5,Chât lượng cao Việt - Nhật; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510202N,Công nghệ chế tạo máy,22.0,Chất lượng cao Việt - Nhật; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510202N,Công nghệ chế tạo máy,22.0,Chất lượng cao Việt - Nhật; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510202N,Công nghệ chế tạo máy,22.0,Chất lượng cao Việt - Nhật; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510202N,Công nghệ chế tạo máy,22.0,Chất lượng cao Việt - Nhật; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480108A,Công nghệ kỹ thuật máy tính,26.0,CLC tiếng Anh; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480108A,Công nghệ kỹ thuật máy tính,26.0,CLC tiếng Anh; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480108A,Công nghệ kỹ thuật máy tính,26.0,CLC tiếng Anh; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480108A,Công nghệ kỹ thuật máy tính,26.0,CLC tiếng Anh; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480201A,Công nghệ thông tin,28.0,CLC tiếng Anh; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480201A,Công nghệ thông tin,28.0,CLC tiếng Anh; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480201A,Công nghệ thông tin,28.0,CLC tiếng Anh; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480201A,Công nghệ thông tin,28.0,CLC tiếng Anh; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510102A,Công nghệ kỹ thuật công trình xây dựng,20.25,CLC tiếng Anh; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510102A,Công nghệ kỹ thuật công trình xây dựng,20.25,CLC tiếng Anh; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510102A,Công nghệ kỹ thuật công trình xây dựng,20.25,CLC tiếng Anh; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510102A,Công nghệ kỹ thuật công trình xây dựng,20.25,CLC tiếng Anh; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510201A,Công nghệ kỹ thuật cơ khí,23.0,CLC tiếng Anh; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510201A,Công nghệ kỹ thuật cơ khí,23.0,CLC tiếng Anh; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510201A,Công nghệ kỹ thuật cơ khí,23.0,CLC tiếng Anh; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510201A,Công nghệ kỹ thuật cơ khí,23.0,CLC tiếng Anh; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510202A,Công nghệ chế tạo máy,20.25,CLC tiếng Anh; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510202A,Công nghệ chế tạo máy,20.25,CLC tiếng Anh; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510202A,Công nghệ chế tạo máy,20.25,CLC tiếng Anh; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510202A,Công nghệ chế tạo máy,20.25,CLC tiếng Anh; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510203A,Công nghệ kỹ thuật cơ điện tử,24.0,CLC tiếng Anh; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510203A,Công nghệ kỹ thuật cơ điện tử,24.0,CLC tiếng Anh; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510203A,Công nghệ kỹ thuật cơ điện tử,24.0,CLC tiếng Anh; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510203A,Công nghệ kỹ thuật cơ điện tử,24.0,CLC tiếng Anh; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510205A,Công nghệ kỹ thuật ô tô,26.25,CLC tiếng Anh; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510205A,Công nghệ kỹ thuật ô tô,26.25,CLC tiếng Anh; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510205A,Công nghệ kỹ thuật ô tô,26.25,CLC tiếng Anh; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510205A,Công nghệ kỹ thuật ô tô,26.25,CLC tiếng Anh; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510206A,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),20.25,CLC tiếng Anh; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510206A,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),20.25,CLC tiếng Anh; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510206A,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),20.25,CLC tiếng Anh; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510206A,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),20.25,CLC tiếng Anh; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510301A,"Công nghệ kỹ thuật điện, điện tử",22.5,CLC tiếng Anh; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510301A,"Công nghệ kỹ thuật điện, điện tử",22.5,CLC tiếng Anh; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510301A,"Công nghệ kỹ thuật điện, điện tử",22.5,CLC tiếng Anh; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510301A,"Công nghệ kỹ thuật điện, điện tử",22.5,CLC tiếng Anh; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510302A,Công nghệ kỹ thuật điện tử - viễn thông,21.0,CLC tiếng Anh; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510302A,Công nghệ kỹ thuật điện tử - viễn thông,21.0,CLC tiếng Anh; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510302A,Công nghệ kỹ thuật điện tử - viễn thông,21.0,CLC tiếng Anh; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510302A,Công nghệ kỹ thuật điện tử - viễn thông,21.0,CLC tiếng Anh; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510303A,Công nghệ kỹ thuật điều khiển và tự động hóa,27.0,CLC tiếng Anh; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510303A,Công nghệ kỹ thuật điều khiển và tự động hóa,27.0,CLC tiếng Anh; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510303A,Công nghệ kỹ thuật điều khiển và tự động hóa,27.0,CLC tiếng Anh; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510303A,Công nghệ kỹ thuật điều khiển và tự động hóa,27.0,CLC tiếng Anh; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510601A,Quản lý công nghiệp,20.25,CLC tiếng Anh; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510601A,Quản lý công nghiệp,20.25,CLC tiếng Anh; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510601A,Quản lý công nghiệp,20.25,CLC tiếng Anh; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510601A,Quản lý công nghiệp,20.25,CLC tiếng Anh; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7540101A,Công nghệ thực phẩm,22.25,CLC tiếng Anh; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7540101A,Công nghệ thực phẩm,22.25,CLC tiếng Anh; Học bạ,2018,B00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7540101A,Công nghệ thực phẩm,22.25,CLC tiếng Anh; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7540101A,Công nghệ thực phẩm,22.25,CLC tiếng Anh; Học bạ,2018,D07
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7340122C,Thương mại điện tử,27.75,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7340122C,Thương mại điện tử,27.75,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7340122C,Thương mại điện tử,27.75,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7340122C,Thương mại điện tử,27.75,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7340301C,Kế toán,24.5,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7340301C,Kế toán,24.5,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7340301C,Kế toán,24.5,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7340301C,Kế toán,24.5,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480108C,Công nghệ kỹ thuật máy tính,27.25,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480108C,Công nghệ kỹ thuật máy tính,27.25,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480108C,Công nghệ kỹ thuật máy tính,27.25,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480108C,Công nghệ kỹ thuật máy tính,27.25,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480201C,Công nghệ thông tin,29.0,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480201C,Công nghệ thông tin,29.0,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480201C,Công nghệ thông tin,29.0,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7480201C,Công nghệ thông tin,29.0,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510102C,Công nghệ kỹ thuật công trình xây dựng,23.25,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510102C,Công nghệ kỹ thuật công trình xây dựng,23.25,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510102C,Công nghệ kỹ thuật công trình xây dựng,23.25,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510102C,Công nghệ kỹ thuật công trình xây dựng,23.25,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510201C,Công nghệ kỹ thuật cơ khí,26.0,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510201C,Công nghệ kỹ thuật cơ khí,26.0,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510201C,Công nghệ kỹ thuật cơ khí,26.0,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510201C,Công nghệ kỹ thuật cơ khí,26.0,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510202C,Công nghệ chế tạo máy,22.75,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510202C,Công nghệ chế tạo máy,22.75,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510202C,Công nghệ chế tạo máy,22.75,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510202C,Công nghệ chế tạo máy,22.75,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510203C,Công nghệ kỹ thuật cơ điện tử,26.75,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510203C,Công nghệ kỹ thuật cơ điện tử,26.75,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510203C,Công nghệ kỹ thuật cơ điện tử,26.75,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510203C,Công nghệ kỹ thuật cơ điện tử,26.75,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510205C,Công nghệ kỹ thuật ô tô,27.5,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510205C,Công nghệ kỹ thuật ô tô,27.5,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510205C,Công nghệ kỹ thuật ô tô,27.5,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510205C,Công nghệ kỹ thuật ô tô,27.5,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510206C,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),23.0,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510206C,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),23.0,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510206C,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),23.0,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510206C,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),23.0,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510301C,"Công nghệ kỹ thuật điện, điện tử",26.0,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510301C,"Công nghệ kỹ thuật điện, điện tử",26.0,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510301C,"Công nghệ kỹ thuật điện, điện tử",26.0,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510301C,"Công nghệ kỹ thuật điện, điện tử",26.0,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510302C,Công nghệ kỹ thuật điện tử - viễn thông,26.0,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510302C,Công nghệ kỹ thuật điện tử - viễn thông,26.0,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510302C,Công nghệ kỹ thuật điện tử - viễn thông,26.0,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510302C,Công nghệ kỹ thuật điện tử - viễn thông,26.0,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510303C,Công nghệ kỹ thuật điều khiển và tự động hóa,28.0,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510303C,Công nghệ kỹ thuật điều khiển và tự động hóa,28.0,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510303C,Công nghệ kỹ thuật điều khiển và tự động hóa,28.0,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510303C,Công nghệ kỹ thuật điều khiển và tự động hóa,28.0,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510401C,Công nghệ kỹ thuật hoá học,26.5,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510401C,Công nghệ kỹ thuật hoá học,26.5,CLC tiếng Việt; Học bạ,2018,B00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510401C,Công nghệ kỹ thuật hoá học,26.5,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510401C,Công nghệ kỹ thuật hoá học,26.5,CLC tiếng Việt; Học bạ,2018,D07
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510406C,Công nghệ kỹ thuật môi trường,21.0,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510406C,Công nghệ kỹ thuật môi trường,21.0,CLC tiếng Việt; Học bạ,2018,B00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510406C,Công nghệ kỹ thuật môi trường,21.0,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510406C,Công nghệ kỹ thuật môi trường,21.0,CLC tiếng Việt; Học bạ,2018,D07
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510601C,Quản lý công nghiệp,24.0,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510601C,Quản lý công nghiệp,24.0,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510601C,Quản lý công nghiệp,24.0,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510601C,Quản lý công nghiệp,24.0,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510801C,Công nghệ kỹ thuật in,21.5,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510801C,Công nghệ kỹ thuật in,21.5,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510801C,Công nghệ kỹ thuật in,21.5,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510801C,Công nghệ kỹ thuật in,21.5,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7540101C,Công nghệ thực phẩm,23.0,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7540101C,Công nghệ thực phẩm,23.0,CLC tiếng Việt; Học bạ,2018,B00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7540101C,Công nghệ thực phẩm,23.0,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7540101C,Công nghệ thực phẩm,23.0,CLC tiếng Việt; Học bạ,2018,D07
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7540209C,Công nghệ may,21.0,CLC tiếng Việt; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7540209C,Công nghệ may,21.0,CLC tiếng Việt; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7540209C,Công nghệ may,21.0,CLC tiếng Việt; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7540209C,Công nghệ may,21.0,CLC tiếng Việt; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7520212D,Kỹ thuật y sinh,25.5,CN: Điện tử y sinh; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7520212D,Kỹ thuật y sinh,25.5,CN: Điện tử y sinh; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7520212D,Kỹ thuật y sinh,25.5,CN: Điện tử y sinh; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7520212D,Kỹ thuật y sinh,25.5,CN: Điện tử y sinh; Học bạ,2018,D90
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510106D,Kỹ thuật công trình xây dựng,22.0,CN: Hệ thống kỹ thuật công trình xây dựng; Học bạ,2018,A00
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510106D,Kỹ thuật công trình xây dựng,22.0,CN: Hệ thống kỹ thuật công trình xây dựng; Học bạ,2018,A01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510106D,Kỹ thuật công trình xây dựng,22.0,CN: Hệ thống kỹ thuật công trình xây dựng; Học bạ,2018,D01
HCMUTE,Đại Học Sư Phạm Kỹ Thuật TPHCM,7510106D,Kỹ thuật công trình xây dựng,22.0,CN: Hệ thống kỹ thuật công trình xây dựng; Học bạ,2018,D90
QNU,Đại Học Quy Nhơn,7140114,Quản lý giáo dục,18.0,Học bạ,2018,A00
QNU,Đại Học Quy Nhơn,7140114,Quản lý giáo dục,18.0,Học bạ,2018,C00
QNU,Đại Học Quy Nhơn,7140114,Quản lý giáo dục,18.0,Học bạ,2018,D01
QNU,Đại Học Quy Nhơn,7220201,Ngôn ngữ Anh,18.0,Học bạ,2018,A00
QNU,Đại Học Quy Nhơn,7220201,Ngôn ngữ Anh,18.0,Học bạ,2018,D01
QNU,Đại Học Quy Nhơn,7229010,Lịch sử,18.0,Học bạ,2018,C00
QNU,Đại Học Quy Nhơn,7229010,Lịch sử,18.0,Học bạ,2018,C19
QNU,Đại Học Quy Nhơn,7229010,Lịch sử,18.0,Học bạ,2018,D14
QNU,Đại Học Quy Nhơn,7229030,Văn học,18.0,Học bạ,2018,C00
QNU,Đại Học Quy Nhơn,7229030,Văn học,18.0,Học bạ,2018,C19
QNU,Đại Học Quy Nhơn,7229030,Văn học,18.0,Học bạ,2018,D14
QNU,Đại Học Quy Nhơn,7310101,Kinh tế,18.0,Học bạ,2018,A00
QNU,Đại Học Quy Nhơn,7310101,Kinh tế,18.0,Học bạ,2018,A01
QNU,Đại Học Quy Nhơn,7310101,Kinh tế,18.0,Học bạ,2018,D01
QNU,Đại Học Quy Nhơn,7310205,Quản lý nhà nước,18.0,Học bạ,2018,A00
QNU,Đại Học Quy Nhơn,7310205,Quản lý nhà nước,18.0,Học bạ,2018,C01
QNU,Đại Học Quy Nhơn,7310205,Quản lý nhà nước,18.0,Học bạ,2018,D01
QNU,Đại Học Quy Nhơn,7310608,Đông phương học,18.0,Học bạ,2018,C00
QNU,Đại Học Quy Nhơn,7310608,Đông phương học,18.0,Học bạ,2018,C19
QNU,Đại Học Quy Nhơn,7310608,Đông phương học,18.0,Học bạ,2018,D14
QNU,Đại Học Quy Nhơn,7310630,Việt Nam học,18.0,Học bạ,2018,C00
QNU,Đại Học Quy Nhơn,7310630,Việt Nam học,18.0,Học bạ,2018,C19
QNU,Đại Học Quy Nhơn,7310630,Việt Nam học,18.0,Học bạ,2018,D01
QNU,Đại Học Quy Nhơn,7340101,Quản trị kinh doanh,18.0,Học bạ,2018,A00
QNU,Đại Học Quy Nhơn,7340101,Quản trị kinh doanh,18.0,Học bạ,2018,A01
QNU,Đại Học Quy Nhơn,7340101,Quản trị kinh doanh,18.0,Học bạ,2018,D01
QNU,Đại Học Quy Nhơn,7340201,Tài chính - Ngân hàng,18.0,Học bạ,2018,A00
QNU,Đại Học Quy Nhơn,7340201,Tài chính - Ngân hàng,18.0,Học bạ,2018,A01
QNU,Đại Học Quy Nhơn,7340201,Tài chính - Ngân hàng,18.0,Học bạ,2018,D01
QNU,Đại Học Quy Nhơn,7340301,Kế toán,18.0,Học bạ,2018,A00
QNU,Đại Học Quy Nhơn,7340301,Kế toán,18.0,Học bạ,2018,A01
QNU,Đại Học Quy Nhơn,7340301,Kế toán,18.0,Học bạ,2018,D01
QNU,Đại Học Quy Nhơn,7380101,Luật,18.0,Học bạ,2018,C00
QNU,Đại Học Quy Nhơn,7380101,Luật,18.0,Học bạ,2018,C19
QNU,Đại Học Quy Nhơn,7380101,Luật,18.0,Học bạ,2018,D01
QNU,Đại Học Quy Nhơn,7420101,Sinh học,24.5,Học bạ,2018,A02
QNU,Đại Học Quy Nhơn,7420101,Sinh học,24.5,Học bạ,2018,B00
